197 7850 
35 44 0
35 43 0
35 42 0
35 41 0
35 40 0
35 39 0
35 38 0
35 180 0
35 63 0
36 110 0
36 106 0
36 103 0
36 98 0
36 90 0
36 87 0
36 62 0
36 116 0
36 117 0
36 119 0
36 113 0
36 82 0
36 86 0
36 61 0
36 84 0
36 111 0
36 58 0
36 55 0
36 59 0
36 56 0
36 45 0
36 44 0
36 43 0
36 42 0
36 41 0
36 40 0
36 39 0
36 38 0
36 168 0
36 63 0
37 188 0
37 186 0
37 58 0
37 55 0
37 59 0
37 56 0
37 45 0
37 44 0
37 43 0
37 42 0
37 41 0
37 40 0
37 39 0
37 38 0
37 194 0
38 76 0
38 72 0
38 63 0
38 62 0
38 61 0
38 59 0
38 58 0
38 56 0
38 55 0
38 45 0
38 44 0
38 43 0
38 42 0
38 41 0
38 40 0
38 39 0
38 196 0
38 188 0
38 186 0
38 183 0
38 194 0
38 119 0
38 117 0
38 116 0
38 113 0
38 111 0
38 110 0
38 108 0
38 107 0
38 106 0
38 103 0
38 101 0
38 98 0
38 95 0
38 92 0
38 90 0
38 89 0
38 87 0
38 86 0
38 84 0
38 82 0
38 180 0
38 168 0
38 156 0
38 151 0
38 147 0
38 145 0
38 143 0
38 141 0
39 76 0
39 72 0
39 63 0
39 62 0
39 61 0
39 59 0
39 58 0
39 56 0
39 55 0
39 45 0
39 44 0
39 43 0
39 42 0
39 41 0
39 40 0
39 196 0
39 188 0
39 186 0
39 183 0
39 194 0
39 119 0
39 117 0
39 116 0
39 113 0
39 111 0
39 110 0
39 108 0
39 107 0
39 106 0
39 103 0
39 101 0
39 98 0
39 95 0
39 92 0
39 90 0
39 89 0
39 87 0
39 86 0
39 84 0
39 82 0
39 180 0
39 168 0
39 156 0
39 151 0
39 147 0
39 145 0
39 143 0
39 141 0
40 76 0
40 72 0
40 63 0
40 62 0
40 61 0
40 59 0
40 58 0
40 56 0
40 55 0
40 45 0
40 44 0
40 43 0
40 42 0
40 41 0
40 196 0
40 188 0
40 186 0
40 183 0
40 194 0
40 119 0
40 117 0
40 116 0
40 113 0
40 111 0
40 110 0
40 108 0
40 107 0
40 106 0
40 103 0
40 101 0
40 98 0
40 95 0
40 92 0
40 90 0
40 89 0
40 87 0
40 86 0
40 84 0
40 82 0
40 180 0
40 168 0
40 156 0
40 151 0
40 147 0
40 145 0
40 143 0
40 141 0
41 76 0
41 72 0
41 63 0
41 62 0
41 61 0
41 59 0
41 58 0
41 56 0
41 55 0
41 45 0
41 44 0
41 43 0
41 42 0
41 196 0
41 188 0
41 186 0
41 183 0
41 194 0
41 119 0
41 117 0
41 116 0
41 113 0
41 111 0
41 110 0
41 108 0
41 107 0
41 106 0
41 103 0
41 101 0
41 98 0
41 95 0
41 92 0
41 90 0
41 89 0
41 87 0
41 86 0
41 84 0
41 82 0
41 180 0
41 168 0
41 156 0
41 151 0
41 147 0
41 145 0
41 143 0
41 141 0
42 76 0
42 72 0
42 63 0
42 62 0
42 61 0
42 59 0
42 58 0
42 56 0
42 55 0
42 45 0
42 44 0
42 43 0
42 196 0
42 188 0
42 186 0
42 183 0
42 194 0
42 119 0
42 117 0
42 116 0
42 113 0
42 111 0
42 110 0
42 108 0
42 107 0
42 106 0
42 103 0
42 101 0
42 98 0
42 95 0
42 92 0
42 90 0
42 89 0
42 87 0
42 86 0
42 84 0
42 82 0
42 180 0
42 168 0
42 156 0
42 151 0
42 147 0
42 145 0
42 143 0
42 141 0
43 76 0
43 72 0
43 63 0
43 62 0
43 61 0
43 59 0
43 58 0
43 56 0
43 55 0
43 45 0
43 44 0
43 196 0
43 188 0
43 186 0
43 183 0
43 194 0
43 119 0
43 117 0
43 116 0
43 113 0
43 111 0
43 110 0
43 108 0
43 107 0
43 106 0
43 103 0
43 101 0
43 98 0
43 95 0
43 92 0
43 90 0
43 89 0
43 87 0
43 86 0
43 84 0
43 82 0
43 180 0
43 168 0
43 156 0
43 151 0
43 147 0
43 145 0
43 143 0
43 141 0
44 76 0
44 72 0
44 63 0
44 62 0
44 61 0
44 59 0
44 58 0
44 56 0
44 55 0
44 45 0
44 196 0
44 188 0
44 186 0
44 183 0
44 194 0
44 119 0
44 117 0
44 116 0
44 113 0
44 111 0
44 110 0
44 108 0
44 107 0
44 106 0
44 103 0
44 101 0
44 98 0
44 95 0
44 92 0
44 90 0
44 89 0
44 87 0
44 86 0
44 84 0
44 82 0
44 180 0
44 168 0
44 156 0
44 151 0
44 147 0
44 145 0
44 143 0
44 141 0
45 76 0
45 72 0
45 63 0
45 62 0
45 61 0
45 59 0
45 58 0
45 56 0
45 55 0
45 196 0
45 188 0
45 186 0
45 183 0
45 194 0
45 119 0
45 117 0
45 116 0
45 113 0
45 111 0
45 110 0
45 108 0
45 107 0
45 106 0
45 103 0
45 101 0
45 98 0
45 95 0
45 92 0
45 90 0
45 89 0
45 87 0
45 86 0
45 84 0
45 82 0
45 180 0
45 168 0
45 156 0
45 151 0
45 147 0
45 145 0
45 143 0
45 141 0
46 74 0
46 73 0
46 70 0
46 67 0
46 66 0
46 64 0
46 54 0
46 53 0
46 52 0
46 51 0
46 50 0
46 49 0
46 48 0
46 47 0
46 191 0
46 190 0
46 79 0
46 130 0
46 129 0
46 128 0
46 127 0
46 126 0
46 125 0
46 124 0
46 120 0
46 177 0
46 176 0
46 175 0
46 173 0
46 172 0
46 135 0
46 134 0
46 165 0
46 164 0
46 163 0
46 162 0
46 161 0
46 160 0
46 159 0
46 138 0
46 137 0
46 136 0
46 153 0
46 152 0
46 150 0
46 149 0
46 148 0
46 146 0
46 144 0
47 74 0
47 73 0
47 70 0
47 67 0
47 66 0
47 64 0
47 54 0
47 53 0
47 52 0
47 51 0
47 50 0
47 49 0
47 48 0
47 191 0
47 190 0
47 79 0
47 130 0
47 129 0
47 128 0
47 127 0
47 126 0
47 125 0
47 124 0
47 120 0
47 177 0
47 176 0
47 175 0
47 173 0
47 172 0
47 135 0
47 134 0
47 165 0
47 164 0
47 163 0
47 162 0
47 161 0
47 160 0
47 159 0
47 138 0
47 137 0
47 136 0
47 153 0
47 152 0
47 150 0
47 149 0
47 148 0
47 146 0
47 144 0
48 74 0
48 73 0
48 70 0
48 67 0
48 66 0
48 64 0
48 54 0
48 53 0
48 52 0
48 51 0
48 50 0
48 49 0
48 191 0
48 190 0
48 79 0
48 130 0
48 129 0
48 128 0
48 127 0
48 126 0
48 125 0
48 124 0
48 120 0
48 177 0
48 176 0
48 175 0
48 173 0
48 172 0
48 135 0
48 134 0
48 165 0
48 164 0
48 163 0
48 162 0
48 161 0
48 160 0
48 159 0
48 138 0
48 137 0
48 136 0
48 153 0
48 152 0
48 150 0
48 149 0
48 148 0
48 146 0
48 144 0
49 74 0
49 73 0
49 70 0
49 67 0
49 66 0
49 64 0
49 54 0
49 53 0
49 52 0
49 51 0
49 50 0
49 191 0
49 190 0
49 79 0
49 130 0
49 129 0
49 128 0
49 127 0
49 126 0
49 125 0
49 124 0
49 120 0
49 177 0
49 176 0
49 175 0
49 173 0
49 172 0
49 135 0
49 134 0
49 165 0
49 164 0
49 163 0
49 162 0
49 161 0
49 160 0
49 159 0
49 138 0
49 137 0
49 136 0
49 153 0
49 152 0
49 150 0
49 149 0
49 148 0
49 146 0
49 144 0
50 74 0
50 73 0
50 70 0
50 67 0
50 66 0
50 64 0
50 54 0
50 53 0
50 52 0
50 51 0
50 191 0
50 190 0
50 79 0
50 130 0
50 129 0
50 128 0
50 127 0
50 126 0
50 125 0
50 124 0
50 120 0
50 177 0
50 176 0
50 175 0
50 173 0
50 172 0
50 135 0
50 134 0
50 165 0
50 164 0
50 163 0
50 162 0
50 161 0
50 160 0
50 159 0
50 138 0
50 137 0
50 136 0
50 153 0
50 152 0
50 150 0
50 149 0
50 148 0
50 146 0
50 144 0
51 74 0
51 73 0
51 70 0
51 67 0
51 66 0
51 64 0
51 54 0
51 53 0
51 52 0
51 191 0
51 190 0
51 79 0
51 130 0
51 129 0
51 128 0
51 127 0
51 126 0
51 125 0
51 124 0
51 120 0
51 177 0
51 176 0
51 175 0
51 173 0
51 172 0
51 135 0
51 134 0
51 165 0
51 164 0
51 163 0
51 162 0
51 161 0
51 160 0
51 159 0
51 138 0
51 137 0
51 136 0
51 153 0
51 152 0
51 150 0
51 149 0
51 148 0
51 146 0
51 144 0
52 74 0
52 73 0
52 70 0
52 67 0
52 66 0
52 64 0
52 54 0
52 53 0
52 191 0
52 190 0
52 79 0
52 130 0
52 129 0
52 128 0
52 127 0
52 126 0
52 125 0
52 124 0
52 120 0
52 177 0
52 176 0
52 175 0
52 173 0
52 172 0
52 135 0
52 134 0
52 165 0
52 164 0
52 163 0
52 162 0
52 161 0
52 160 0
52 159 0
52 138 0
52 137 0
52 136 0
52 153 0
52 152 0
52 150 0
52 149 0
52 148 0
52 146 0
52 144 0
53 74 0
53 73 0
53 70 0
53 67 0
53 66 0
53 64 0
53 54 0
53 191 0
53 190 0
53 79 0
53 130 0
53 129 0
53 128 0
53 127 0
53 126 0
53 125 0
53 124 0
53 120 0
53 177 0
53 176 0
53 175 0
53 173 0
53 172 0
53 135 0
53 134 0
53 165 0
53 164 0
53 163 0
53 162 0
53 161 0
53 160 0
53 159 0
53 138 0
53 137 0
53 136 0
53 153 0
53 152 0
53 150 0
53 149 0
53 148 0
53 146 0
53 144 0
54 74 0
54 73 0
54 70 0
54 67 0
54 66 0
54 64 0
54 191 0
54 190 0
54 79 0
54 130 0
54 129 0
54 128 0
54 127 0
54 126 0
54 125 0
54 124 0
54 120 0
54 177 0
54 176 0
54 175 0
54 173 0
54 172 0
54 135 0
54 134 0
54 165 0
54 164 0
54 163 0
54 162 0
54 161 0
54 160 0
54 159 0
54 138 0
54 137 0
54 136 0
54 153 0
54 152 0
54 150 0
54 149 0
54 148 0
54 146 0
54 144 0
55 76 0
55 72 0
55 63 0
55 62 0
55 61 0
55 59 0
55 58 0
55 56 0
55 196 0
55 188 0
55 186 0
55 183 0
55 194 0
55 119 0
55 117 0
55 116 0
55 113 0
55 111 0
55 110 0
55 108 0
55 107 0
55 106 0
55 103 0
55 101 0
55 98 0
55 95 0
55 92 0
55 90 0
55 89 0
55 87 0
55 86 0
55 84 0
55 82 0
55 180 0
55 168 0
55 156 0
55 151 0
55 147 0
55 145 0
55 143 0
55 141 0
56 76 0
56 72 0
56 63 0
56 62 0
56 61 0
56 59 0
56 58 0
56 196 0
56 188 0
56 186 0
56 183 0
56 194 0
56 119 0
56 117 0
56 116 0
56 113 0
56 111 0
56 110 0
56 108 0
56 107 0
56 106 0
56 103 0
56 101 0
56 98 0
56 95 0
56 92 0
56 90 0
56 89 0
56 87 0
56 86 0
56 84 0
56 82 0
56 180 0
56 168 0
56 156 0
56 151 0
56 147 0
56 145 0
56 143 0
56 141 0
58 76 0
58 72 0
58 63 0
58 62 0
58 61 0
58 59 0
58 196 0
58 188 0
58 186 0
58 183 0
58 194 0
58 119 0
58 117 0
58 116 0
58 113 0
58 111 0
58 110 0
58 108 0
58 107 0
58 106 0
58 103 0
58 101 0
58 98 0
58 95 0
58 92 0
58 90 0
58 89 0
58 87 0
58 86 0
58 84 0
58 82 0
58 180 0
58 168 0
58 156 0
58 151 0
58 147 0
58 145 0
58 143 0
58 141 0
59 76 0
59 72 0
59 63 0
59 62 0
59 61 0
59 196 0
59 188 0
59 186 0
59 183 0
59 194 0
59 119 0
59 117 0
59 116 0
59 113 0
59 111 0
59 110 0
59 108 0
59 107 0
59 106 0
59 103 0
59 101 0
59 98 0
59 95 0
59 92 0
59 90 0
59 89 0
59 87 0
59 86 0
59 84 0
59 82 0
59 180 0
59 168 0
59 156 0
59 151 0
59 147 0
59 145 0
59 143 0
59 141 0
61 76 0
61 72 0
61 63 0
61 62 0
61 196 0
61 186 0
61 183 0
61 119 0
61 117 0
61 116 0
61 113 0
61 111 0
61 110 0
61 108 0
61 107 0
61 106 0
61 103 0
61 101 0
61 98 0
61 95 0
61 92 0
61 90 0
61 89 0
61 87 0
61 86 0
61 84 0
61 82 0
61 180 0
61 168 0
61 156 0
61 151 0
61 147 0
61 145 0
61 143 0
61 141 0
62 76 0
62 72 0
62 63 0
62 119 0
62 117 0
62 116 0
62 113 0
62 111 0
62 110 0
62 108 0
62 107 0
62 106 0
62 103 0
62 101 0
62 98 0
62 95 0
62 92 0
62 90 0
62 89 0
62 87 0
62 86 0
62 84 0
62 82 0
62 180 0
62 168 0
62 156 0
62 151 0
62 147 0
62 145 0
62 143 0
62 141 0
63 76 0
63 72 0
63 119 0
63 117 0
63 116 0
63 113 0
63 111 0
63 110 0
63 108 0
63 107 0
63 106 0
63 103 0
63 101 0
63 98 0
63 95 0
63 92 0
63 90 0
63 89 0
63 87 0
63 86 0
63 84 0
63 82 0
63 180 0
63 168 0
63 156 0
63 151 0
63 147 0
63 145 0
63 143 0
63 141 0
64 74 0
64 73 0
64 70 0
64 67 0
64 66 0
64 79 0
64 130 0
64 129 0
64 128 0
64 127 0
64 126 0
64 125 0
64 124 0
64 120 0
64 177 0
64 176 0
64 175 0
64 173 0
64 172 0
64 135 0
64 134 0
64 165 0
64 164 0
64 163 0
64 162 0
64 161 0
64 160 0
64 159 0
64 138 0
64 137 0
64 136 0
64 153 0
64 152 0
64 150 0
64 149 0
64 148 0
64 146 0
64 144 0
66 74 0
66 73 0
66 70 0
66 67 0
66 79 0
66 130 0
66 129 0
66 128 0
66 127 0
66 126 0
66 125 0
66 124 0
66 120 0
66 177 0
66 176 0
66 175 0
66 173 0
66 172 0
66 135 0
66 134 0
66 165 0
66 164 0
66 163 0
66 162 0
66 161 0
66 160 0
66 159 0
66 138 0
66 137 0
66 136 0
66 153 0
66 152 0
66 150 0
66 149 0
66 148 0
66 146 0
66 144 0
70 74 0
70 73 0
70 79 0
70 130 0
70 129 0
70 128 0
70 127 0
70 126 0
70 125 0
70 124 0
70 120 0
70 177 0
70 176 0
70 175 0
70 173 0
70 172 0
70 135 0
70 134 0
70 165 0
70 164 0
70 163 0
70 162 0
70 161 0
70 160 0
70 159 0
70 138 0
70 137 0
70 136 0
70 153 0
70 152 0
70 150 0
70 149 0
70 148 0
70 146 0
70 144 0
72 76 0
72 119 0
72 117 0
72 116 0
72 113 0
72 111 0
72 110 0
72 108 0
72 107 0
72 106 0
72 103 0
72 101 0
72 98 0
72 95 0
72 92 0
72 90 0
72 89 0
72 87 0
72 86 0
72 84 0
72 82 0
73 74 0
73 79 0
73 130 0
73 129 0
73 128 0
73 127 0
73 126 0
73 125 0
73 124 0
73 120 0
73 177 0
73 176 0
73 175 0
73 173 0
73 172 0
73 135 0
73 134 0
73 165 0
73 164 0
73 163 0
73 162 0
73 161 0
73 160 0
73 159 0
73 138 0
73 137 0
73 136 0
73 153 0
73 152 0
73 150 0
73 149 0
73 148 0
73 146 0
73 144 0
74 79 0
74 130 0
74 129 0
74 128 0
74 127 0
74 126 0
74 125 0
74 124 0
74 120 0
74 177 0
74 176 0
74 175 0
74 173 0
74 172 0
74 135 0
74 134 0
74 165 0
74 164 0
74 163 0
74 162 0
74 161 0
74 160 0
74 159 0
74 138 0
74 137 0
74 136 0
74 153 0
74 152 0
74 150 0
74 149 0
74 148 0
74 146 0
74 144 0
79 130 0
79 129 0
79 128 0
79 127 0
79 126 0
79 125 0
79 124 0
79 120 0
79 177 0
79 176 0
79 175 0
79 173 0
79 172 0
79 135 0
79 134 0
79 165 0
79 164 0
79 163 0
79 162 0
79 161 0
79 160 0
79 159 0
79 138 0
79 137 0
79 136 0
79 153 0
79 152 0
79 150 0
79 149 0
79 148 0
79 146 0
79 144 0
82 119 0
82 117 0
82 116 0
82 113 0
82 111 0
82 110 0
82 108 0
82 107 0
82 106 0
82 103 0
82 101 0
82 98 0
82 95 0
82 92 0
82 90 0
82 89 0
82 87 0
82 86 0
82 84 0
82 180 0
82 168 0
82 156 0
82 151 0
82 147 0
82 145 0
82 143 0
82 141 0
84 119 0
84 117 0
84 116 0
84 113 0
84 111 0
84 110 0
84 108 0
84 107 0
84 106 0
84 103 0
84 101 0
84 98 0
84 95 0
84 92 0
84 90 0
84 89 0
84 87 0
84 86 0
84 180 0
84 168 0
84 156 0
84 151 0
84 147 0
84 145 0
84 143 0
84 141 0
86 119 0
86 117 0
86 116 0
86 113 0
86 111 0
86 110 0
86 108 0
86 107 0
86 106 0
86 103 0
86 101 0
86 98 0
86 95 0
86 92 0
86 90 0
86 89 0
86 87 0
86 180 0
86 168 0
86 156 0
86 151 0
86 147 0
86 145 0
86 143 0
86 141 0
87 119 0
87 117 0
87 116 0
87 113 0
87 111 0
87 110 0
87 108 0
87 107 0
87 106 0
87 103 0
87 101 0
87 98 0
87 95 0
87 92 0
87 90 0
87 89 0
87 180 0
87 168 0
87 156 0
87 151 0
87 147 0
87 145 0
87 143 0
87 141 0
90 119 0
90 117 0
90 116 0
90 113 0
90 111 0
90 110 0
90 108 0
90 107 0
90 106 0
90 103 0
90 101 0
90 98 0
90 95 0
90 92 0
90 180 0
90 168 0
90 156 0
90 151 0
90 147 0
90 145 0
90 143 0
90 141 0
92 107 0
92 106 0
92 103 0
92 101 0
92 98 0
92 95 0
95 110 0
95 108 0
95 107 0
95 106 0
95 103 0
95 101 0
95 98 0
98 119 0
98 117 0
98 116 0
98 113 0
98 111 0
98 110 0
98 108 0
98 107 0
98 106 0
98 103 0
98 101 0
98 180 0
98 168 0
98 156 0
98 151 0
98 147 0
98 145 0
98 143 0
98 141 0
101 106 0
101 103 0
103 119 0
103 117 0
103 116 0
103 113 0
103 111 0
103 110 0
103 108 0
103 107 0
103 106 0
103 180 0
103 168 0
103 156 0
103 151 0
103 147 0
103 145 0
103 143 0
103 141 0
106 119 0
106 117 0
106 116 0
106 113 0
106 111 0
106 110 0
106 108 0
106 107 0
106 180 0
106 168 0
106 156 0
106 151 0
106 147 0
106 145 0
106 143 0
106 141 0
107 113 0
107 111 0
107 110 0
107 108 0
108 117 0
108 116 0
108 113 0
108 111 0
108 110 0
110 119 0
110 117 0
110 116 0
110 113 0
110 111 0
110 180 0
110 168 0
110 156 0
110 151 0
110 147 0
110 145 0
110 143 0
110 141 0
111 119 0
111 117 0
111 116 0
111 113 0
111 180 0
111 168 0
111 156 0
111 151 0
111 147 0
111 145 0
111 143 0
111 141 0
113 119 0
113 117 0
113 116 0
113 180 0
113 168 0
113 156 0
113 151 0
113 147 0
113 145 0
113 143 0
113 141 0
116 119 0
116 117 0
116 180 0
116 168 0
116 156 0
116 151 0
116 147 0
116 145 0
116 143 0
116 141 0
117 119 0
117 180 0
117 168 0
117 156 0
117 151 0
117 147 0
117 145 0
117 143 0
117 141 0
119 180 0
119 168 0
119 156 0
119 151 0
119 147 0
119 145 0
119 143 0
119 141 0
130 177 0
130 176 0
130 175 0
130 173 0
130 172 0
136 137 0
143 151 0
143 147 0
143 145 0
144 149 0
144 148 0
144 146 0
146 148 0
150 152 0
159 162 0
159 161 0
159 160 0
160 161 0
163 164 0
183 188 0
183 186 0
186 188 0
186 194 0
188 194 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
33 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
64 0 0
66 0 0
67 0 0
70 0 0
73 0 0
74 0 0
79 0 0
120 0 0
124 0 0
125 0 0
126 0 0
127 0 0
128 0 0
129 0 0
130 0 0
134 0 0
135 0 0
136 0 0
137 0 0
138 0 0
144 0 0
146 0 0
148 0 0
149 0 0
150 0 0
152 0 0
153 0 0
159 0 0
160 0 0
161 0 0
162 0 0
163 0 0
164 0 0
165 0 0
172 0 0
173 0 0
175 0 0
176 0 0
177 0 0
190 0 0
191 0 0
76 0 0
72 0 0
63 0 0
62 0 0
61 0 0
59 0 0
58 0 0
56 0 0
55 0 0
45 0 0
44 0 0
43 0 0
42 0 0
41 0 0
40 0 0
39 0 0
38 0 0
196 0 0
37 0 0
188 0 0
186 0 0
183 0 0
194 0 0
32 0 0
119 0 0
117 0 0
116 0 0
113 0 0
111 0 0
110 0 0
108 0 0
107 0 0
106 0 0
103 0 0
101 0 0
98 0 0
95 0 0
92 0 0
90 0 0
89 0 0
87 0 0
86 0 0
84 0 0
82 0 0
35 0 0
180 0 0
36 0 0
168 0 0
34 0 0
156 0 0
151 0 0
147 0 0
145 0 0
143 0 0
141 0 0
2 1 0
3 1 0
4 1 0
5 1 0
6 1 0
7 1 0
8 1 0
9 1 0
10 1 0
11 1 0
12 1 0
13 1 0
14 1 0
15 1 0
33 1 0
46 1 0
47 1 0
48 1 0
49 1 0
50 1 0
51 1 0
52 1 0
53 1 0
54 1 0
64 1 0
66 1 0
67 1 0
70 1 0
73 1 0
74 1 0
79 1 0
120 1 0
124 1 0
125 1 0
126 1 0
127 1 0
128 1 0
129 1 0
130 1 0
134 1 0
135 1 0
136 1 0
137 1 0
138 1 0
144 1 0
146 1 0
148 1 0
149 1 0
150 1 0
152 1 0
153 1 0
159 1 0
160 1 0
161 1 0
162 1 0
163 1 0
164 1 0
165 1 0
172 1 0
173 1 0
175 1 0
176 1 0
177 1 0
190 1 0
191 1 0
76 1 0
72 1 0
63 1 0
62 1 0
61 1 0
59 1 0
58 1 0
56 1 0
55 1 0
45 1 0
44 1 0
43 1 0
42 1 0
41 1 0
40 1 0
39 1 0
38 1 0
196 1 0
37 1 0
188 1 0
186 1 0
183 1 0
194 1 0
32 1 0
119 1 0
117 1 0
116 1 0
113 1 0
111 1 0
110 1 0
108 1 0
107 1 0
106 1 0
103 1 0
101 1 0
98 1 0
95 1 0
92 1 0
90 1 0
89 1 0
87 1 0
86 1 0
84 1 0
82 1 0
35 1 0
180 1 0
36 1 0
168 1 0
34 1 0
156 1 0
151 1 0
147 1 0
145 1 0
143 1 0
141 1 0
3 2 0
4 2 0
5 2 0
6 2 0
7 2 0
8 2 0
9 2 0
10 2 0
11 2 0
12 2 0
13 2 0
14 2 0
15 2 0
33 2 0
46 2 0
47 2 0
48 2 0
49 2 0
50 2 0
51 2 0
52 2 0
53 2 0
54 2 0
64 2 0
66 2 0
67 2 0
70 2 0
73 2 0
74 2 0
79 2 0
120 2 0
124 2 0
125 2 0
126 2 0
127 2 0
128 2 0
129 2 0
130 2 0
134 2 0
135 2 0
136 2 0
137 2 0
138 2 0
144 2 0
146 2 0
148 2 0
149 2 0
150 2 0
152 2 0
153 2 0
159 2 0
160 2 0
161 2 0
162 2 0
163 2 0
164 2 0
165 2 0
172 2 0
173 2 0
175 2 0
176 2 0
177 2 0
190 2 0
191 2 0
63 2 0
62 2 0
61 2 0
59 2 0
58 2 0
56 2 0
55 2 0
45 2 0
44 2 0
43 2 0
42 2 0
41 2 0
40 2 0
39 2 0
38 2 0
4 3 0
5 3 0
6 3 0
7 3 0
8 3 0
9 3 0
10 3 0
11 3 0
12 3 0
13 3 0
14 3 0
15 3 0
33 3 0
46 3 0
47 3 0
48 3 0
49 3 0
50 3 0
51 3 0
52 3 0
53 3 0
54 3 0
64 3 0
66 3 0
67 3 0
70 3 0
73 3 0
74 3 0
79 3 0
120 3 0
124 3 0
125 3 0
126 3 0
127 3 0
128 3 0
129 3 0
130 3 0
134 3 0
135 3 0
136 3 0
137 3 0
138 3 0
144 3 0
146 3 0
148 3 0
149 3 0
150 3 0
152 3 0
153 3 0
159 3 0
160 3 0
161 3 0
162 3 0
163 3 0
164 3 0
165 3 0
172 3 0
173 3 0
175 3 0
176 3 0
177 3 0
190 3 0
191 3 0
5 4 0
6 4 0
7 4 0
8 4 0
9 4 0
10 4 0
11 4 0
12 4 0
13 4 0
14 4 0
15 4 0
33 4 0
46 4 0
47 4 0
48 4 0
49 4 0
50 4 0
51 4 0
52 4 0
53 4 0
54 4 0
64 4 0
66 4 0
67 4 0
70 4 0
73 4 0
74 4 0
79 4 0
120 4 0
124 4 0
125 4 0
126 4 0
127 4 0
128 4 0
129 4 0
130 4 0
134 4 0
135 4 0
136 4 0
137 4 0
138 4 0
144 4 0
146 4 0
148 4 0
149 4 0
150 4 0
152 4 0
153 4 0
159 4 0
160 4 0
161 4 0
162 4 0
163 4 0
164 4 0
165 4 0
172 4 0
173 4 0
175 4 0
176 4 0
177 4 0
190 4 0
191 4 0
38 4 0
6 5 0
7 5 0
8 5 0
9 5 0
10 5 0
11 5 0
12 5 0
13 5 0
14 5 0
15 5 0
33 5 0
46 5 0
47 5 0
48 5 0
49 5 0
50 5 0
51 5 0
52 5 0
53 5 0
54 5 0
64 5 0
66 5 0
67 5 0
70 5 0
73 5 0
74 5 0
79 5 0
120 5 0
124 5 0
125 5 0
126 5 0
127 5 0
128 5 0
129 5 0
130 5 0
134 5 0
135 5 0
136 5 0
137 5 0
138 5 0
144 5 0
146 5 0
148 5 0
149 5 0
150 5 0
152 5 0
153 5 0
159 5 0
160 5 0
161 5 0
162 5 0
163 5 0
164 5 0
165 5 0
172 5 0
173 5 0
175 5 0
176 5 0
177 5 0
190 5 0
191 5 0
39 5 0
38 5 0
7 6 0
8 6 0
9 6 0
10 6 0
11 6 0
12 6 0
13 6 0
14 6 0
15 6 0
33 6 0
46 6 0
47 6 0
48 6 0
49 6 0
50 6 0
51 6 0
52 6 0
53 6 0
54 6 0
64 6 0
66 6 0
67 6 0
70 6 0
73 6 0
74 6 0
79 6 0
120 6 0
124 6 0
125 6 0
126 6 0
127 6 0
128 6 0
129 6 0
130 6 0
134 6 0
135 6 0
136 6 0
137 6 0
138 6 0
144 6 0
146 6 0
148 6 0
149 6 0
150 6 0
152 6 0
153 6 0
159 6 0
160 6 0
161 6 0
162 6 0
163 6 0
164 6 0
165 6 0
172 6 0
173 6 0
175 6 0
176 6 0
177 6 0
190 6 0
191 6 0
40 6 0
39 6 0
38 6 0
8 7 0
9 7 0
10 7 0
11 7 0
12 7 0
13 7 0
14 7 0
15 7 0
33 7 0
46 7 0
47 7 0
48 7 0
49 7 0
50 7 0
51 7 0
52 7 0
53 7 0
54 7 0
64 7 0
66 7 0
67 7 0
70 7 0
73 7 0
74 7 0
79 7 0
120 7 0
124 7 0
125 7 0
126 7 0
127 7 0
128 7 0
129 7 0
130 7 0
134 7 0
135 7 0
136 7 0
137 7 0
138 7 0
144 7 0
146 7 0
148 7 0
149 7 0
150 7 0
152 7 0
153 7 0
159 7 0
160 7 0
161 7 0
162 7 0
163 7 0
164 7 0
165 7 0
172 7 0
173 7 0
175 7 0
176 7 0
177 7 0
190 7 0
191 7 0
41 7 0
40 7 0
39 7 0
38 7 0
9 8 0
10 8 0
11 8 0
12 8 0
13 8 0
14 8 0
15 8 0
33 8 0
46 8 0
47 8 0
48 8 0
49 8 0
50 8 0
51 8 0
52 8 0
53 8 0
54 8 0
64 8 0
66 8 0
67 8 0
70 8 0
73 8 0
74 8 0
79 8 0
120 8 0
124 8 0
125 8 0
126 8 0
127 8 0
128 8 0
129 8 0
130 8 0
134 8 0
135 8 0
136 8 0
137 8 0
138 8 0
144 8 0
146 8 0
148 8 0
149 8 0
150 8 0
152 8 0
153 8 0
159 8 0
160 8 0
161 8 0
162 8 0
163 8 0
164 8 0
165 8 0
172 8 0
173 8 0
175 8 0
176 8 0
177 8 0
190 8 0
191 8 0
42 8 0
41 8 0
40 8 0
39 8 0
38 8 0
10 9 0
11 9 0
12 9 0
13 9 0
14 9 0
15 9 0
33 9 0
46 9 0
47 9 0
48 9 0
49 9 0
50 9 0
51 9 0
52 9 0
53 9 0
54 9 0
64 9 0
66 9 0
67 9 0
70 9 0
73 9 0
74 9 0
79 9 0
120 9 0
124 9 0
125 9 0
126 9 0
127 9 0
128 9 0
129 9 0
130 9 0
134 9 0
135 9 0
136 9 0
137 9 0
138 9 0
144 9 0
146 9 0
148 9 0
149 9 0
